,b_iat_max,b_iat_mean,b_iat_min,b_iat_std,b_iat_total,b_pkt_len_max,b_pkt_len_mean,b_pkt_len_min,b_pkt_len_std,flow_ack,flow_cwr,flow_ece,flow_fin,bpkt_per_second,f_i_max,f_i_mean,f_i_std,f_i_min,f_i_total,f_pro,f_psh,f_rst,f_syn,f_urg,fpps,fo_i_max,fo_i_min,fo_i_mean,fo_i_std,fo_i_total,fo_pl_max,fo_pl_min,fo_pl_std,fo_pl_mean,fp_per_second,tb_p,t_bhlen,t_fhlen,tf_p,tl_bp,tl_fp,class
9933,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9406329999999983,0.48,0.29,0.030511999999998096,20.839000999999925,17.0,0.0,0.0,0.0,0.0,43.0,0.9406329999999983,0.030511999999998096,0.030511999999998096,0.29,20.839000999999925,60.0,60.0,0.0,60.0,43.0,0.0,1161.0,0.0,43.0,0.0,2580.0,0.0
9934,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.940652,0.48,0.29,0.03050800000000109,20.85220700000004,17.0,0.0,0.0,0.0,0.0,43.0,0.940652,0.03050800000000109,0.03050800000000109,0.29,20.85220700000004,60.0,60.0,0.0,60.0,43.0,0.0,1161.0,0.0,43.0,0.0,2580.0,0.0
9935,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9372810000000023,0.49,0.28,0.045622000000001606,15.135117000000015,17.0,0.0,0.0,0.0,0.0,31.0,0.9372810000000023,0.045622000000001606,0.045622000000001606,0.28,15.135117000000015,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9936,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9250709999999991,0.48,0.28,0.03978700000000046,15.018384999999991,17.0,0.0,0.0,0.0,0.0,31.0,0.9250709999999991,0.03978700000000046,0.03978700000000046,0.28,15.018384999999991,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9937,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9321720000000013,0.48,0.28,0.03971300000000255,14.95157000000005,17.0,0.0,0.0,0.0,0.0,31.0,0.9321720000000013,0.03971300000000255,0.03971300000000255,0.28,14.95157000000005,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9938,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9245049999999999,0.48,0.28,0.039386000000000365,14.956555999999988,17.0,0.0,0.0,0.0,0.0,31.0,0.9245049999999999,0.039386000000000365,0.039386000000000365,0.28,14.956555999999988,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9939,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9292300000000004,0.48,0.28,0.03931599999999946,14.940094999999989,17.0,0.0,0.0,0.0,0.0,31.0,0.9292300000000004,0.03931599999999946,0.03931599999999946,0.28,14.940094999999989,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9940,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9327209999999972,0.48,0.28,0.039241999999998,14.949998999999952,17.0,0.0,0.0,0.0,0.0,31.0,0.9327209999999972,0.039241999999998,0.039241999999998,0.28,14.949998999999952,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9941,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9291550000000015,0.48,0.28,0.03884500000000202,15.013246000000034,17.0,0.0,0.0,0.0,0.0,31.0,0.9291550000000015,0.03884500000000202,0.03884500000000202,0.28,15.013246000000034,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9942,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9275710000000004,0.48,0.28,0.03704999999999714,14.934142999999956,17.0,0.0,0.0,0.0,0.0,31.0,0.9275710000000004,0.03704999999999714,0.03704999999999714,0.28,14.934142999999956,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9943,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9280220000000021,0.48,0.28,0.036915000000000475,14.96928300000003,17.0,0.0,0.0,0.0,0.0,31.0,0.9280220000000021,0.036915000000000475,0.036915000000000475,0.28,14.96928300000003,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9944,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9279469999999996,0.48,0.28,0.036798000000001,14.883951000000014,17.0,0.0,0.0,0.0,0.0,31.0,0.9279469999999996,0.036798000000001,0.036798000000001,0.28,14.883951000000014,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9945,0.9486060000000016,0.49,1.999999998503199e-06,0.24,96.70500999999997,66.0,66.0,66.0,0.0,543.0,0.0,0.0,0.0,196.0,0.9607939999999999,0.48,0.31,0.0,258.7521269999991,6.0,63.0,0.0,0.0,0.0,543.0,0.9568209999999979,0.0,0.0,0.34,159.65826899999934,1454.0,96.0,440.88,1261.4466858789626,347.0,196.0,9369.0,5292.0,347.0,12936.0,437722.0,0.0
9946,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9101220000000012,0.45,0.28,0.003773000000002469,18.511152000000024,17.0,0.0,0.0,0.0,0.0,41.0,0.9101220000000012,0.003773000000002469,0.003773000000002469,0.28,18.511152000000024,60.0,60.0,0.0,60.0,41.0,0.0,1107.0,0.0,41.0,0.0,2460.0,0.0
9947,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9101239999999997,0.45,0.28,0.003690999999999889,18.497596999999992,17.0,0.0,0.0,0.0,0.0,41.0,0.9101239999999997,0.003690999999999889,0.003690999999999889,0.28,18.497596999999992,60.0,60.0,0.0,60.0,41.0,0.0,1107.0,0.0,41.0,0.0,2460.0,0.0
9948,0.13769499999999724,0.09,0.036120000000000374,0.05,0.7441479999999885,396.0,131.0,66.0,110.43,14.0,0.0,0.0,1.0,8.0,0.1659809999999986,0.08,0.06,0.002064000000000732,1.1688879999999955,6.0,6.0,0.0,1.0,0.0,15.0,0.1659809999999986,0.0030980000000013774,0.0030980000000013774,0.06,0.40822800000000115,663.0,66.0,234.93,225.42857142857142,7.0,8.0,191.0,218.0,7.0,1048.0,1578.0,0.0
9949,0.4111600000000024,0.12,0.025228000000002027,0.15,0.96626100000001,1514.0,573.125,54.0,576.5,19.0,0.0,0.0,0.0,8.0,0.4445289999999993,0.14,0.16,0.0017789999999990869,2.8114740000000005,6.0,6.0,0.0,1.0,0.0,20.0,0.4445289999999993,0.005459999999999354,0.005459999999999354,0.17,1.8309809999999977,715.0,54.0,182.74,134.75,12.0,8.0,293.0,193.0,12.0,4585.0,1617.0,0.0
9950,0.32245799999999747,0.05,0.008945000000000647,0.1,0.746468999999987,1514.0,977.5,54.0,636.8,25.0,0.0,0.0,0.0,14.0,0.3906330000000011,0.1,0.13,0.02263200000000154,2.6967710000000196,6.0,6.0,0.0,1.0,0.0,26.0,0.3906330000000011,0.029085000000002026,0.029085000000002026,0.14,1.633454000000011,715.0,54.0,182.74,134.75,12.0,14.0,293.0,337.0,12.0,13685.0,1617.0,0.0
9951,0.10087099999999793,0.07,0.022007999999999583,0.04,0.549239999999994,396.0,131.0,66.0,110.43,14.0,0.0,0.0,1.0,8.0,0.12337000000000131,0.06,0.05,1.0000000010279564e-06,0.8357320000000037,6.0,6.0,0.0,1.0,0.0,15.0,0.12337000000000131,2.9999999995311555e-06,2.9999999995311555e-06,0.05,0.2864840000000015,663.0,66.0,234.93,225.42857142857142,7.0,8.0,191.0,218.0,7.0,1048.0,1578.0,0.0
9952,0.02124899999999741,0.02,0.0199089999999984,0.01,0.1654859999999836,1514.0,767.1111111111111,54.0,689.54,16.0,0.0,0.0,0.0,9.0,0.025227000000001,0.02,0.01,1.0000000010279564e-06,0.309800999999986,6.0,2.0,0.0,1.0,0.0,17.0,0.025227000000001,0.012709999999998445,0.012709999999998445,0.01,0.14430599999999316,208.0,54.0,50.41,75.75,8.0,9.0,197.0,217.0,8.0,6904.0,606.0,0.0
9953,0.04309599999999847,0.04,0.039777999999998315,0.01,0.3325869999999931,1514.0,929.3333333333334,54.0,674.26,18.0,0.0,0.0,0.0,9.0,0.058527999999999025,0.04,0.02,0.0042839999999984,0.7473209999999639,6.0,2.0,0.0,1.0,0.0,19.0,0.058527999999999025,0.004287999999998959,0.004287999999998959,0.02,0.37617799999998525,208.0,54.0,45.92,71.4,10.0,9.0,245.0,217.0,10.0,8364.0,714.0,0.0
9954,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,56.0,56.0,0.0,56.0,1.0,0.0,24.0,0.0,1.0,0.0,56.0,0.0
9955,0.9737779999999994,0.48,0.00037299999999973465,0.26,98.97697800000017,66.0,66.0,66.0,0.0,559.0,0.0,0.0,0.0,206.0,0.9809279999999987,0.5,0.31,0.00036499999999861643,279.0210860000001,6.0,65.0,0.0,0.0,0.0,559.0,0.9802959999999992,0.00036499999999861643,0.00036499999999861643,0.34,178.57120800000007,1454.0,96.0,441.86,1258.2492917847026,353.0,206.0,9531.0,5562.0,353.0,13596.0,444162.0,0.0
9956,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.98095,0.5,0.29,0.03831399999999974,21.69849200000003,17.0,0.0,0.0,0.0,0.0,43.0,0.98095,0.03831399999999974,0.03831399999999974,0.29,21.69849200000003,60.0,60.0,0.0,60.0,43.0,0.0,1161.0,0.0,43.0,0.0,2580.0,0.0
9957,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9807559999999995,0.5,0.29,0.03819400000000073,21.67948200000004,17.0,0.0,0.0,0.0,0.0,43.0,0.9807559999999995,0.03819400000000073,0.03819400000000073,0.29,21.67948200000004,60.0,60.0,0.0,60.0,43.0,0.0,1161.0,0.0,43.0,0.0,2580.0,0.0
9958,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9511779999999987,0.48,0.29,0.005779999999997898,21.234370999999946,17.0,0.0,0.0,0.0,0.0,44.0,0.9511779999999987,0.005779999999997898,0.005779999999997898,0.29,21.234370999999946,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9959,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9478909999999985,0.48,0.29,0.004480999999998403,21.136934999999934,17.0,0.0,0.0,0.0,0.0,44.0,0.9478909999999985,0.004480999999998403,0.004480999999998403,0.29,21.136934999999934,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9960,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.948633000000001,0.48,0.29,0.00446799999999925,21.20896800000003,17.0,0.0,0.0,0.0,0.0,44.0,0.948633000000001,0.00446799999999925,0.00446799999999925,0.29,21.20896800000003,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9961,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9482369999999989,0.48,0.29,0.004480999999998403,21.221229999999952,17.0,0.0,0.0,0.0,0.0,44.0,0.9482369999999989,0.004480999999998403,0.004480999999998403,0.29,21.221229999999952,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9962,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9475079999999991,0.48,0.29,0.004479999999997375,21.249570999999953,17.0,0.0,0.0,0.0,0.0,44.0,0.9475079999999991,0.004479999999997375,0.004479999999997375,0.29,21.249570999999953,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9963,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.955727999999997,0.48,0.29,0.004457999999999629,21.23341499999994,17.0,0.0,0.0,0.0,0.0,44.0,0.955727999999997,0.004457999999999629,0.004457999999999629,0.29,21.23341499999994,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9964,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.947575999999998,0.48,0.29,0.0044719999999998095,21.218477999999948,17.0,0.0,0.0,0.0,0.0,44.0,0.947575999999998,0.0044719999999998095,0.0044719999999998095,0.29,21.218477999999948,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9965,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.951157000000002,0.48,0.29,0.004468000000002803,21.25223000000005,17.0,0.0,0.0,0.0,0.0,44.0,0.951157000000002,0.004468000000002803,0.004468000000002803,0.29,21.25223000000005,60.0,60.0,0.0,60.0,44.0,0.0,1188.0,0.0,44.0,0.0,2640.0,0.0
9966,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.903061000000001,0.46,0.27,0.051016000000000616,14.125823000000047,17.0,0.0,0.0,0.0,0.0,31.0,0.903061000000001,0.051016000000000616,0.051016000000000616,0.27,14.125823000000047,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9967,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9035909999999987,0.45,0.27,0.05297900000000055,14.068504999999995,17.0,0.0,0.0,0.0,0.0,31.0,0.9035909999999987,0.05297900000000055,0.05297900000000055,0.27,14.068504999999995,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9968,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9057080000000006,0.45,0.27,0.050850000000000506,14.067934000000026,17.0,0.0,0.0,0.0,0.0,31.0,0.9057080000000006,0.050850000000000506,0.050850000000000506,0.27,14.067934000000026,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9969,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9039180000000009,0.46,0.27,0.050774999999998016,14.122151999999982,17.0,0.0,0.0,0.0,0.0,31.0,0.9039180000000009,0.050774999999998016,0.050774999999998016,0.27,14.122151999999982,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9970,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9047790000000013,0.45,0.27,0.05070000000000263,14.052423000000044,17.0,0.0,0.0,0.0,0.0,31.0,0.9047790000000013,0.05070000000000263,0.05070000000000263,0.27,14.052423000000044,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9971,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9046680000000009,0.45,0.27,0.05035399999999868,14.05909599999999,17.0,0.0,0.0,0.0,0.0,31.0,0.9046680000000009,0.05035399999999868,0.05035399999999868,0.27,14.05909599999999,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9972,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9036200000000001,0.45,0.27,0.05000300000000024,13.990472000000008,17.0,0.0,0.0,0.0,0.0,31.0,0.9036200000000001,0.05000300000000024,0.05000300000000024,0.27,13.990472000000008,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9973,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8857330000000019,0.44,0.27,0.03241399999999928,13.539748000000014,17.0,0.0,0.0,0.0,0.0,31.0,0.8857330000000019,0.03241399999999928,0.03241399999999928,0.27,13.539748000000014,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9974,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8861860000000021,0.44,0.27,0.03240600000000171,13.495639000000015,17.0,0.0,0.0,0.0,0.0,31.0,0.8861860000000021,0.03240600000000171,0.03240600000000171,0.27,13.495639000000015,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9975,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8542100000000019,0.41,0.27,5.000000001587068e-06,12.557296000000001,17.0,0.0,0.0,0.0,0.0,31.0,0.8542100000000019,5.000000001587068e-06,5.000000001587068e-06,0.27,12.557296000000001,77.0,77.0,0.0,77.0,31.0,0.0,837.0,0.0,31.0,0.0,2387.0,0.0
9976,0.13769499999999724,0.09,0.036120000000000374,0.05,0.7441479999999885,396.0,131.0,66.0,110.43,14.0,0.0,0.0,1.0,8.0,0.1659809999999986,0.08,0.06,0.002064000000000732,1.1688879999999955,6.0,6.0,0.0,1.0,0.0,15.0,0.1659809999999986,0.0030980000000013774,0.0030980000000013774,0.06,0.40822800000000115,663.0,66.0,234.93,225.42857142857142,7.0,8.0,191.0,218.0,7.0,1048.0,1578.0,0.0
9977,0.4111600000000024,0.12,0.025228000000002027,0.15,0.96626100000001,1514.0,573.125,54.0,576.5,19.0,0.0,0.0,0.0,8.0,0.4445289999999993,0.14,0.16,0.0017789999999990869,2.8114740000000005,6.0,6.0,0.0,1.0,0.0,20.0,0.4445289999999993,0.005459999999999354,0.005459999999999354,0.17,1.8309809999999977,715.0,54.0,182.74,134.75,12.0,8.0,293.0,193.0,12.0,4585.0,1617.0,0.0
9978,0.32245799999999747,0.05,0.008945000000000647,0.1,0.746468999999987,1514.0,977.5,54.0,636.8,25.0,0.0,0.0,0.0,14.0,0.3906330000000011,0.1,0.13,0.02263200000000154,2.6967710000000196,6.0,6.0,0.0,1.0,0.0,26.0,0.3906330000000011,0.029085000000002026,0.029085000000002026,0.14,1.633454000000011,715.0,54.0,182.74,134.75,12.0,14.0,293.0,337.0,12.0,13685.0,1617.0,0.0
9979,0.10087099999999793,0.07,0.022007999999999583,0.04,0.549239999999994,396.0,131.0,66.0,110.43,14.0,0.0,0.0,1.0,8.0,0.12337000000000131,0.06,0.05,1.0000000010279564e-06,0.8357320000000037,6.0,6.0,0.0,1.0,0.0,15.0,0.12337000000000131,2.9999999995311555e-06,2.9999999995311555e-06,0.05,0.2864840000000015,663.0,66.0,234.93,225.42857142857142,7.0,8.0,191.0,218.0,7.0,1048.0,1578.0,0.0
9980,0.24459699999999884,0.06,0.0199089999999984,0.08,0.6223569999999796,1514.0,698.4545454545455,54.0,641.17,21.0,0.0,0.0,0.0,11.0,0.24459799999999987,0.06,0.09,1.0000000010279564e-06,1.4238489999999828,6.0,6.0,0.0,1.0,0.0,22.0,0.23779400000000095,0.012709999999998445,0.012709999999998445,0.09,0.8014809999999919,715.0,54.0,189.17,142.0909090909091,11.0,11.0,269.0,265.0,11.0,7683.0,1563.0,0.0
9981,0.20560499999999848,0.05,0.039777999999998315,0.05,0.5381919999999916,1514.0,868.4,54.0,665.26,21.0,0.0,0.0,0.0,10.0,0.21171899999999866,0.06,0.06,0.0042839999999984,1.3710239999999594,6.0,4.0,0.0,1.0,0.0,22.0,0.21171899999999866,0.004287999999998959,0.004287999999998959,0.07,0.7899919999999838,208.0,54.0,53.36,79.66666666666667,12.0,10.0,293.0,241.0,12.0,8684.0,956.0,0.0
9982,-1.0,0.0,99999.0,0.0,0.0,56.0,56.0,56.0,0.0,3.0,0.0,0.0,0.0,1.0,0.11649000000000242,0.08,0.05,0.11555200000000099,0.2320420000000034,6.0,2.0,0.0,0.0,0.0,3.0,0.11649000000000242,0.11649000000000242,0.11649000000000242,0.06,0.11649000000000242,56.0,54.0,1.0,55.0,2.0,1.0,48.0,24.0,2.0,56.0,110.0,0.0
9983,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.00490999999999886,0.0,0.0,0.003992999999997693,0.017805999999993105,6.0,5.0,0.0,0.0,0.0,5.0,0.00490999999999886,0.003992999999997693,0.003992999999997693,0.0,0.017805999999993105,730.0,728.0,0.98,729.2,5.0,0.0,135.0,0.0,5.0,0.0,3646.0,0.0
9984,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0050600000000002865,0.0,0.0,0.0010000000000012221,0.008886000000000394,17.0,0.0,0.0,0.0,0.0,5.0,0.0050600000000002865,0.0010000000000012221,0.0010000000000012221,0.0,0.008886000000000394,77.0,77.0,0.0,77.0,5.0,0.0,135.0,0.0,5.0,0.0,385.0,0.0
9985,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9761340000000018,0.47,0.3,5.000000001587068e-06,16.342491000000003,17.0,0.0,0.0,0.0,0.0,35.0,0.9761340000000018,5.000000001587068e-06,5.000000001587068e-06,0.3,16.342491000000003,77.0,77.0,0.0,77.0,35.0,0.0,945.0,0.0,35.0,0.0,2695.0,0.0
9986,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9750399999999999,0.48,0.3,0.01803199999999805,16.308024999999958,17.0,0.0,0.0,0.0,0.0,34.0,0.9750399999999999,0.01803199999999805,0.01803199999999805,0.3,16.308024999999958,77.0,77.0,0.0,77.0,34.0,0.0,918.0,0.0,34.0,0.0,2618.0,0.0
9987,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9745840000000001,0.48,0.3,0.012443000000001092,16.35219900000004,17.0,0.0,0.0,0.0,0.0,34.0,0.9745840000000001,0.012443000000001092,0.012443000000001092,0.3,16.35219900000004,77.0,77.0,0.0,77.0,34.0,0.0,918.0,0.0,34.0,0.0,2618.0,0.0
9988,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.975283000000001,0.48,0.3,0.0019969999999993604,16.278749000000005,17.0,0.0,0.0,0.0,0.0,34.0,0.975283000000001,0.0019969999999993604,0.0019969999999993604,0.3,16.278749000000005,77.0,77.0,0.0,77.0,34.0,0.0,918.0,0.0,34.0,0.0,2618.0,0.0
9989,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9761990000000011,0.48,0.3,0.001989000000001795,16.343354000000033,17.0,0.0,0.0,0.0,0.0,34.0,0.9761990000000011,0.001989000000001795,0.001989000000001795,0.3,16.343354000000033,77.0,77.0,0.0,77.0,34.0,0.0,918.0,0.0,34.0,0.0,2618.0,0.0
9990,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9744439999999983,0.48,0.3,0.001984000000000208,16.313608999999957,17.0,0.0,0.0,0.0,0.0,34.0,0.9744439999999983,0.001984000000000208,0.001984000000000208,0.3,16.313608999999957,77.0,77.0,0.0,77.0,34.0,0.0,918.0,0.0,34.0,0.0,2618.0,0.0
9991,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9469610000000017,0.47,0.29,0.0019710000000010552,15.40478000000003,17.0,0.0,0.0,0.0,0.0,33.0,0.9469610000000017,0.0019710000000010552,0.0019710000000010552,0.29,15.40478000000003,77.0,77.0,0.0,77.0,33.0,0.0,891.0,0.0,33.0,0.0,2541.0,0.0
9992,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9751370000000001,0.48,0.3,0.0019729999999995584,16.385161000000046,17.0,0.0,0.0,0.0,0.0,34.0,0.9751370000000001,0.0019729999999995584,0.0019729999999995584,0.3,16.385161000000046,77.0,77.0,0.0,77.0,34.0,0.0,918.0,0.0,34.0,0.0,2618.0,0.0
9993,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9460240000000013,0.46,0.29,0.0019710000000010552,15.33886300000001,17.0,0.0,0.0,0.0,0.0,33.0,0.9460240000000013,0.0019710000000010552,0.0019710000000010552,0.29,15.33886300000001,77.0,77.0,0.0,77.0,33.0,0.0,891.0,0.0,33.0,0.0,2541.0,0.0
9994,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9726770000000009,0.48,0.3,5.999999999062311e-06,16.259028999999973,17.0,0.0,0.0,0.0,0.0,34.0,0.9726770000000009,5.999999999062311e-06,5.999999999062311e-06,0.3,16.259028999999973,77.0,77.0,0.0,77.0,34.0,0.0,918.0,0.0,34.0,0.0,2618.0,0.0
9995,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9493609999999997,0.45,0.28,0.015810000000001878,18.897346000000056,17.0,0.0,0.0,0.0,0.0,42.0,0.9493609999999997,0.015810000000001878,0.015810000000001878,0.28,18.897346000000056,60.0,60.0,0.0,60.0,42.0,0.0,1134.0,0.0,42.0,0.0,2520.0,0.0
